"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:00:45:841 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"23","27.759931378840292","0","true","23","21.658257861098093","85","true","23","28.6178132317731","55","true","23","25.1050123732552","15","true","23","20.28891977372577","5","true","23","22.489396948711853","25","true","23","24.667048087672345","35","true","23","22.972446779247303","45","true","23","23.40710036093433","65","true","23","23.412268622799417","75","true","23","18.501146009990503","95","true","23","23.911631641175752","105","true","23","22.75183806876758","115","true","23","22.564498745894003","125","true","23","26.487113934696467","135","true"
"24","26.649534123686678","0","true","24","20.79192754665417","85","true","24","27.473100702502173","55","true","24","24.10081187832499","15","true","24","19.47736298277674","5","true","24","21.589821070763378","25","true","24","23.680366164165452","35","true","24","22.053548908077413","45","true","24","22.470816346496957","65","true","24","22.475777877887438","75","true","24","17.761100169590883","95","true","24","22.955166375528723","105","true","24","21.841764546016876","115","true","24","21.661918796058245","125","true","24","25.42762937730861","135","true"
"25","26.99213096990921","0","true","25","21.072986560699736","85","true","25","27.963279578462135","55","true","25","24.64503745276297","15","true","25","20.023036744120244","5","true","25","22.014831672135752","25","true","25","24.167980850810867","35","true","25","22.548547358816545","45","true","25","23.139315737318014","65","true","25","23.0344251268136","75","true","25","18.234995434530717","95","true","25","23.23890683207755","105","true","25","22.288055862108497","115","true","25","22.129223263856414","125","true","25","25.956071223070246","135","true"
"26","25.992422415468123","0","true","26","20.292505576970118","85","true","26","26.927602557037613","55","true","26","23.732258287845823","15","true","26","19.28144279063431","5","true","26","21.199467536130722","25","true","26","23.272870448928984","35","true","26","21.713415975156675","45","true","26","22.282304043343274","65","true","26","22.181298270264946","75","true","26","17.559625233251804","95","true","26","22.37820657903764","105","true","26","21.462572311660036","115","true","26","21.3096224022321","125","true","26","24.994735251845423","135","true"
"27","26.21626583015911","0","true","27","20.790017308794987","85","true","27","27.35297820435972","55","true","27","24.327185785196615","15","true","27","19.65382562613109","5","true","27","21.315696326260035","25","true","27","23.826957206329357","35","true","27","22.44977117496671","45","true","27","22.674990820472473","65","true","27","22.583379254613057","75","true","27","17.926244787495826","95","true","27","22.89905776077196","105","true","27","21.876130847766206","115","true","27","21.791624291414085","125","true","27","25.643632133492215","135","true"
"28","25.3122566636019","0","true","28","20.07312016021585","85","true","28","26.409772059381798","55","true","28","23.48831730984501","15","true","28","18.976107501092088","5","true","28","20.580672315009686","25","true","28","23.005337992318","35","true","28","21.675641134450615","45","true","28","21.89309458528377","65","true","28","21.804642038936745","75","true","28","17.30809841551321","95","true","28","22.10943507936603","105","true","28","21.12178150818806","115","true","28","21.040188971020495","125","true","28","24.759368956475242","135","true"
"29","25.490435194754408","0","true","29","20.202042613922767","85","true","29","26.946601663252785","55","true","29","23.829933060188758","15","true","29","19.373354098351385","5","true","29","20.890016610724274","25","true","29","23.422652618163465","35","true","29","22.117373213649053","45","true","29","22.363376138727208","65","true","29","22.237118007511324","75","true","29","17.679764424568294","95","true","29","22.397428907700167","105","true","29","21.589172520598275","115","true","29","21.525407062329784","125","true","29","25.36177872517315","135","true"
"30","24.668163091697817","0","true","30","19.55036381992526","85","true","30","26.07735644830915","55","true","30","23.06122554211815","15","true","30","18.748407191952953","5","true","30","20.21614510715252","25","true","30","22.66708317886787","35","true","30","21.403909561595857","45","true","30","21.641976908445685","65","true","30","21.51979162017225","75","true","30","17.109449443130607","95","true","30","21.67493120100016","105","true","30","20.892747600578975","115","true","30","20.83103909257721","125","true","30","24.543656830812726","135","true"
"31","25.097973580575633","0","true","31","19.880548038438548","85","true","31","26.407288063647382","55","true","31","23.46910732544801","15","true","31","19.104753632793898","5","true","31","20.53246968863308","25","true","31","23.240178256664983","35","true","31","21.985889912192807","45","true","31","22.35449527657419","65","true","31","21.974755080095456","75","true","31","17.53866692578427","95","true","31","21.865176807306568","105","true","31","21.349952690674787","115","true","31","21.46517710192994","125","true","31","24.828832934654823","135","true"
"32","24.337428926618795","0","true","32","19.278107188788894","85","true","32","25.607067213233822","55","true","32","22.757922254979892","15","true","32","18.525821704527417","5","true","32","19.910273637462378","25","true","32","22.535930430705438","35","true","32","21.31965082394454","45","true","32","21.677086328799216","65","true","32","21.308853411001653","75","true","32","17.007192170457476","95","true","32","21.20259569193364","105","true","32","20.702984427321006","115","true","32","20.814717189750244","125","true","32","24.076444057847098","135","true"
"33","24.56174877600831","0","true","33","19.592422640367257","85","true","33","25.984532330109474","55","true","33","22.846777950290846","15","true","33","18.929569315782565","5","true","33","20.230358269518288","25","true","33","23.020380390581217","35","true","33","21.792234114823994","45","true","33","21.83655008625482","65","true","33","21.730161061040405","75","true","33","17.270214586307922","95","true","33","21.607875661702696","105","true","33","21.042608001037742","115","true","33","21.197244702282806","125","true","33","24.735247998945724","135","true"
"34","23.85998452526522","0","true","34","19.032639136356764","85","true","34","25.242117120677772","55","true","34","22.194012865996825","15","true","34","18.388724478188777","5","true","34","19.652348033246337","25","true","34","22.36265523656461","35","true","34","21.16959885440045","45","true","34","21.212648655218967","65","true","34","21.10929931643925","75","true","34","16.77677988384198","95","true","34","20.99050778565405","105","true","34","20.44139062957952","115","true","34","20.59160913936044","125","true","34","24.028526627547276","135","true"
"35","24.329811631160442","0","true","35","19.30025740711483","85","true","35","25.781500734092266","55","true","35","22.57166755598046","15","true","35","18.886545756192362","5","true","35","20.05143621801238","25","true","35","22.620034550537337","35","true","35","21.42662484613978","45","true","35","21.515455468489556","65","true","35","21.41219326209079","75","true","35","17.201239147324145","95","true","35","21.381960699940414","105","true","35","20.834937440060664","115","true","35","20.947143049904156","125","true","35","24.603320733787587","135","true"
"36","23.67224915464259","0","true","36","18.77862882854416","85","true","36","25.08470341695464","55","true","36","21.96162248689991","15","true","36","18.376098573592568","5","true","36","19.50950550941745","25","true","36","22.00868226538768","35","true","36","20.84752687732519","45","true","36","20.93395667204389","65","true","36","20.833485336088334","75","true","36","16.73634079199106","95","true","36","20.804069870212295","105","true","36","20.271831022761727","115","true","36","20.381004048555393","125","true","36","23.938366119360897","135","true"
"37","24.049473544569576","0","true","37","19.01968880664898","85","true","37","25.536164368955966","55","true","37","22.49777239882986","15","true","37","18.729017270009457","5","true","37","19.807011229726104","25","true","37","22.48162560030501","35","true","37","21.08138829657823","45","true","37","21.28949931099919","65","true","37","21.23053572461495","75","true","37","16.994825453379907","95","true","37","21.042305588712036","105","true","37","20.731630022734127","115","true","37","20.724053152666976","125","true","37","24.29176906361308","135","true"
"38","23.432820376760098","0","true","38","18.532004478273365","85","true","38","24.88139092359812","55","true","38","21.920906439885503","15","true","38","18.248786057957933","5","true","38","19.299139146912612","25","true","38","21.905173661835647","35","true","38","20.54083987871725","45","true","38","20.743614713281264","65","true","38","20.686163013727388","75","true","38","16.559060698165037","95","true","38","20.502759291565575","105","true","38","20.200049765740943","115","true","38","20.192667174393463","125","true","38","23.668903190187105","135","true"
"39","23.473997589024616","0","true","39","18.679259144791114","85","true","39","25.315361640333247","55","true","39","22.321401367350894","15","true","39","18.597187493775188","5","true","39","19.513680971396585","25","true","39","22.164882733430474","35","true","39","20.860168648522322","45","true","39","21.05699628901861","65","true","39","21.06527329308537","75","true","39","16.96445023598743","95","true","39","20.75617965110308","105","true","39","20.484597281443026","115","true","39","20.5508836672928","125","true","39","24.084874597953355","135","true"
"40","22.901461062463042","0","true","40","18.223667458332795","85","true","40","24.69791379544707","55","true","40","21.77697694375697","15","true","40","18.143597554902623","5","true","40","19.037737533069837","25","true","40","21.624275837493148","35","true","40","20.35138404733885","45","true","40","20.543411013676693","65","true","40","20.551486139595482","75","true","40","16.55068315706091","95","true","40","20.249931366929832","105","true","40","19.98497295750539","115","true","40","20.04964260223688","125","true","40","23.497438632149613","135","true"
"41","23.071657593778077","0","true","41","18.509160036052545","85","true","41","25.20381112993344","55","true","41","22.207829460259326","15","true","41","18.41967713663967","5","true","41","19.25433674524693","25","true","41","21.911929044023797","35","true","41","20.723109549113897","45","true","41","20.98281799429821","65","true","41","20.800464286142383","75","true","41","16.87808299107081","95","true","41","20.499575413469163","105","true","41","20.33324315445064","115","true","41","20.370871209195307","125","true","41","23.919494201634947","135","true"
"42","22.535107417178587","0","true","42","18.078714453818765","85","true","42","24.61767598737685","55","true","42","21.69136831002074","15","true","42","17.991312552066656","5","true","42","18.806561472101656","25","true","42","21.40234929881394","35","true","42","20.241176768901944","45","true","42","20.4948454828029","65","true","42","20.316732558557675","75","true","42","16.48556943313893","95","true","42","20.022841101528023","105","true","42","19.86037703457969","115","true","42","19.89713001828379","125","true","42","23.363226894620183","135","true"
"43","22.55586597444778","0","true","43","18.31368973276978","85","true","43","25.181857371980804","55","true","43","21.89897260583621","15","true","43","18.29377306413567","5","true","43","19.18028841428858","25","true","43","21.805587544302536","35","true","43","20.55559348791466","45","true","43","20.909020794827512","65","true","43","20.560680296938457","75","true","43","16.93054013706628","95","true","43","20.246576670546546","105","true","43","20.078154103825835","115","true","43","20.169152097990306","125","true","43","23.89828078963232","135","true"
"44","22.05462450834894","0","true","44","17.90671884981934","85","true","44","24.62226054149234","55","true","44","21.412328770150964","15","true","44","17.887244773821543","5","true","44","18.754059782859944","25","true","44","21.321018932206925","35","true","44","20.098802521516554","45","true","44","20.44437588827579","65","true","44","20.103776290339823","75","true","44","16.554305911798142","95","true","44","19.796652744534402","105","true","44","19.631972901518594","115","true","44","19.72094871803497","125","true","44","23.36720788319605","135","true"
"45","22.264628898728446","0","true","45","17.927967062691422","85","true","45","25.03258208354388","55","true","45","21.732163649168466","15","true","45","18.18702265367385","5","true","45","19.215598368918585","25","true","45","21.528668398704124","35","true","45","20.46916885459535","45","true","45","20.70534470719779","65","true","45","20.463931823694057","75","true","45","16.871667209488134","95","true","45","20.178116945472","105","true","45","19.89432916173839","115","true","45","20.009471781448713","125","true","45","23.912329614671467","135","true"
"46","21.79091339024486","0","true","46","17.546520954974582","85","true","46","24.499973954106775","55","true","46","21.26977718854786","15","true","46","17.800064724872282","5","true","46","18.806755850430957","25","true","46","21.07061162426361","35","true","46","20.033654623646513","45","true","46","20.264805458108476","65","true","46","20.02852901893461","75","true","46","16.512695566733065","95","true","46","19.748795308334298","105","true","46","19.471045562552465","115","true","46","19.58373833929023","125","true","46","23.403556644146544","135","true"
"47","22.067392239688992","0","true","47","17.705922784016053","85","true","47","24.909138846646258","55","true","47","21.648211323870687","15","true","47","17.935232861723094","5","true","47","18.992217785720953","25","true","47","21.404890589299995","35","true","47","20.33133648470805","45","true","47","20.4461550432966","65","true","47","20.44580990725775","75","true","47","16.859485582205046","95","true","47","20.03976024983267","105","true","47","19.658782471786918","115","true","47","19.86334259489714","125","true","47","23.753480305013262","135","true"
"48","21.61703729602187","0","true","48","17.344577421076952","85","true","48","24.40078907426572","55","true","48","21.206411092771287","15","true","48","17.569207701279765","5","true","48","18.60462150437971","25","true","48","20.968056087477546","35","true","48","19.916411250326252","45","true","48","20.02888657302524","65","true","48","20.028548480579023","75","true","48","16.51541444787433","95","true","48","19.630785550856494","105","true","48","19.257582829505555","115","true","48","19.457968256225772","125","true","48","23.26871540082932","135","true"
"49","21.637541433600443","0","true","49","17.501568542072366","85","true","49","24.86606902517032","55","true","49","21.391808293310362","15","true","49","17.717416267506934","5","true","49","18.83284781269892","25","true","49","21.30830677077077","35","true","49","20.168139030715967","45","true","49","20.18013523649955","65","true","49","20.357517417677354","75","true","49","16.739968443580825","95","true","49","19.882723286510668","105","true","49","19.52246252044532","115","true","49","19.869968668143887","125","true","49","23.751664492088715","135","true"
"50","21.21327591529455","0","true","50","17.158400531443494","85","true","50","24.378499044284624","55","true","50","20.972361071872903","15","true","50","17.37001594853621","5","true","50","18.463576286959725","25","true","50","20.89049683408899","35","true","50","19.77268532423134","45","true","50","19.784446310293674","65","true","50","19.9583504094876","75","true","50","16.411733768216497","95","true","50","19.492865967167322","105","true","50","19.13966913769149","115","true","50","19.480361439356752","125","true","50","23.285945580479133","135","true"
"51","21.460474243140464","0","true","51","17.27341710564796","85","true","51","24.811594439007077","55","true","51","21.357058908311604","15","true","51","17.559393897209095","5","true","51","18.645189182105014","25","true","51","21.249936872061305","35","true","51","20.007709779107902","45","true","51","19.937552427882057","65","true","51","20.35922373000333","75","true","51","16.66858931657196","95","true","51","19.75683109746784","105","true","51","19.469709963752937","115","true","51","19.77304730580625","125","true","51","23.409217119581918","135","true"
"52","21.05555963477932","0","true","52","16.947503575352716","85","true","52","24.343451147705057","55","true","52","20.954095532683084","15","true","52","17.22808457839383","5","true","52","18.293393159801145","25","true","52","20.84899466692807","35","true","52","19.63020582101153","45","true","52","19.561372193393716","65","true","52","19.975087433210813","75","true","52","16.35408763135362","95","true","52","19.384060699402408","105","true","52","19.10235694556892","115","true","52","19.399970941545753","125","true","52","22.96753377770301","135","true"
"53","21.03106464852337","0","true","53","17.052939874113346","85","true","53","24.665242444699548","55","true","53","21.233244217060108","15","true","53","17.490814102356207","5","true","53","18.546173250401054","25","true","53","21.149398669226514","35","true","53","20.08618340722157","45","true","53","19.729766954585738","65","true","53","20.294374193732583","75","true","53","16.623899709282096","95","true","53","19.575034494169937","105","true","53","19.418304599441605","115","true","53","19.589387806639362","125","true","53","23.352161151163347","135","true"
"54","20.648681654913855","0","true","54","16.742886421856742","85","true","54","24.216783491159557","55","true","54","20.847185231295377","15","true","54","17.172799300495186","5","true","54","18.208970100393763","25","true","54","20.76486414796785","35","true","54","19.720980072544812","45","true","54","19.371043919047818","65","true","54","19.925385572028357","75","true","54","16.32164698729515","95","true","54","19.21912477609412","105","true","54","19.065244515815394","115","true","54","19.233217119245918","125","true","54","22.927576402960376","135","true"
"55","20.676883304797066","0","true","55","16.865019180270995","85","true","55","24.735593558396126","55","true","55","21.0587555380205","15","true","55","17.46553305333437","5","true","55","18.2884032757716","25","true","55","21.16253842420571","35","true","55","20.06754326783456","45","true","55","19.549937588838016","65","true","55","20.266828812120774","75","true","55","16.546001250829555","95","true","55","19.472212271367084","105","true","55","19.243522725095918","115","true","55","19.491034013990614","125","true","55","23.256215553122086","135","true"
"56","20.314130966116416","0","true","56","16.569141650792556","85","true","56","24.301635776669876","55","true","56","20.68930368647628","15","true","56","17.159120192749555","5","true","56","17.967554095494904","25","true","56","20.791265820272276","35","true","56","19.71548110524097","45","true","56","19.206956227630332","65","true","56","19.91127041190813","75","true","56","16.25572052713079","95","true","56","19.130594512220295","105","true","56","18.90591706325213","115","true","56","19.149086048832885","125","true","56","22.848211771488366","135","true"
"57","20.673249619893546","0","true","57","16.675475163928827","85","true","57","24.469949278082026","55","true","57","21.03122094090578","15","true","57","17.332233785949548","5","true","57","18.19941002440842","25","true","57","21.26550744515976","35","true","57","20.064203992280827","45","true","57","19.38459600862938","65","true","57","20.20630312469017","75","true","57","16.493270623861182","95","true","57","19.37158754103634","105","true","57","19.40870813766472","115","true","57","19.443746223840687","125","true","57","23.06571890753995","135","true"
"58","20.322855558539416","0","true","58","16.392839991658846","85","true","58","24.05520437506369","55","true","58","20.67475956902602","15","true","58","17.03846711161142","5","true","58","17.89094544772353","25","true","58","20.90507511558078","35","true","58","19.724132738174372","45","true","58","19.05604353390685","65","true","58","19.863823410712367","75","true","58","16.213723664134722","95","true","58","19.043255548815385","105","true","58","19.07974698278905","115","true","58","19.114191203097626","125","true","58","22.67477451927656","135","true"
"59","20.384582620409862","0","true","59","16.437085997434306","85","true","59","24.26487043779813","55","true","59","20.97087836379601","15","true","59","17.286538217552266","5","true","59","18.08008643974154","25","true","59","21.092623783471662","35","true","59","19.952071500998805","45","true","59","19.210312335607863","65","true","59","20.146871816241767","75","true","59","16.342934932348104","95","true","59","19.269410121229146","105","true","59","19.285422641694044","115","true","59","19.321373798940407","125","true","59","23.047148274130688","135","true"
"60","20.050409134829373","0","true","60","16.16762557124686","85","true","60","23.867085676522752","55","true","60","20.62709347258624","15","true","60","17.003152345133376","5","true","60","17.783691580073643","25","true","60","20.746843065709832","35","true","60","19.62498836163817","45","true","60","18.89538918256511","65","true","60","19.816595229090264","75","true","60","16.075017966244037","95","true","60","18.953518152028668","105","true","60","18.969268172158078","115","true","60","19.004629966170892","125","true","60","22.669326171276087","135","true"
"61","20.216742817556103","0","true","61","16.332505425844595","85","true","61","24.15900008513523","55","true","61","20.86945192644824","15","true","61","17.22314783038428","5","true","61","17.975311926195545","25","true","61","20.954640688260863","35","true","61","19.94379604593519","45","true","61","18.997016360502332","65","true","61","20.071520195738035","75","true","61","16.277101717269545","95","true","61","19.284625285273677","105","true","61","19.246469301708625","115","true","61","19.126027146030825","125","true","61","22.94551188920289","135","true"
"62","19.895842137912354","0","true","62","16.073259307974045","85","true","62","23.77552389330769","55","true","62","20.538190784758584","15","true","62","16.949764531489294","5","true","62","17.689989514668632","25","true","62","20.622027344002753","35","true","62","19.62722785472987","45","true","62","18.695476418272136","65","true","62","19.752924637075527","75","true","62","16.018735023344632","95","true","62","18.978520122015365","105","true","62","18.940969788983093","115","true","62","18.822439413554143","125","true","62","22.5812974147711","135","true"
"63","19.948790903299145","0","true","63","16.22552431408159","85","true","63","24.07170969564944","55","true","63","20.77181436257173","15","true","63","17.175940932108418","5","true","63","17.89596163454891","25","true","63","20.80666559086792","35","true","63","19.965588628632478","45","true","63","18.915324332954384","65","true","63","20.112486004435915","75","true","63","16.183158839105307","95","true","63","19.161952238135164","105","true","63","19.214113119840007","115","true","63","19.08741861998636","125","true","63","23.045154329741223","135","true"
"64","19.641886427863774","0","true","64","15.975900863095719","85","true","64","23.701375700331756","55","true","64","20.452247987762934","15","true","64","16.911695686999057","5","true","64","17.620639147863546","25","true","64","20.486563043316103","35","true","64","19.658425726653515","45","true","64","18.624319343216623","65","true","64","19.80306314282921","75","true","64","15.934187164657533","95","true","64","18.867152972933084","105","true","64","18.918511379534774","115","true","64","18.793766025832724","125","true","64","22.69061349389905","135","true"
"65","19.62090546698315","0","true","65","16.093408957432736","85","true","65","23.946042049414988","55","true","65","20.673464348533532","15","true","65","17.195305485209442","5","true","65","17.74268429303092","25","true","65","20.684191898806663","35","true","65","19.924935994276456","45","true","65","18.746632343911013","65","true","65","20.01098446935209","75","true","65","16.136963119923234","95","true","65","19.006136629857114","105","true","65","19.258963573679452","115","true","65","19.01529734089917","125","true","65","23.033988022892473","135","true"
"66","19.328056131655043","0","true","66","15.85320882373971","85","true","66","23.588638436737153","55","true","66","20.364905179152434","15","true","66","16.938659134683927","5","true","66","17.477868109552844","25","true","66","20.37547261673492","35","true","66","19.62754888988427","45","true","66","18.466831861166074","65","true","66","19.712313059361758","75","true","66","15.896112924103486","95","true","66","18.72246294881447","105","true","66","18.97151635616185","115","true","66","18.731486932826048","125","true","66","22.69019715687915","135","true"
"67","19.39434401728287","0","true","67","15.907098087889596","85","true","67","23.82192486038477","55","true","67","20.607913037931674","15","true","67","17.16627555893066","5","true","67","17.57708074761633","25","true","67","20.576595437426445","35","true","67","19.913829203289463","45","true","67","18.53160504359997","65","true","67","19.789665544216728","75","true","67","16.030541716131168","95","true","67","18.95746981851701","105","true","67","19.159518789190926","115","true","67","18.97974695741063","125","true","67","23.01070331111549","135","true"
"68","19.11326656775703","0","true","68","15.67656043444192","85","true","68","23.476679572553106","55","true","68","20.30924763158484","15","true","68","16.917488956627317","5","true","68","17.322340446926237","25","true","68","20.2783839093478","35","true","68","19.625222982951936","45","true","68","18.26303105746084","65","true","68","19.502858797199092","75","true","68","15.798215024593036","95","true","68","18.68272387911821","105","true","68","18.881844603840335","115","true","68","18.70467816092642","125","true","68","22.677214857331208","135","true"
"69","19.253679232522916","0","true","69","15.688299070427634","85","true","69","23.757422074919916","55","true","69","20.5370824932734","15","true","69","17.18069801462294","5","true","69","17.454809596189264","25","true","69","20.41546576646603","35","true","69","19.791157078229595","45","true","69","18.48120475720666","65","true","69","19.773707861107717","75","true","69","15.962466433527029","95","true","69","18.91384421528634","105","true","69","19.074626148416712","115","true","69","18.953444125829503","125","true","69","22.92667511304436","135","true"
"70","18.982500651783155","0","true","70","15.469754813617337","85","true","70","23.42281049639992","55","true","70","20.24782781026955","15","true","70","16.938716352445155","5","true","70","17.20896720751054","25","true","70","20.127923995107356","35","true","70","19.512408386986927","45","true","70","18.220906098654453","65","true","70","19.49520493348648","75","true","70","15.737642962632282","95","true","70","18.647452043240055","105","true","70","18.805969442100984","115","true","70","18.687487099581606","125","true","70","22.60376419595923","135","true"
"71","19.192692477412646","0","true","71","15.568218046824729","85","true","71","23.590565005739002","55","true","71","20.517530671807805","15","true","71","17.127771234214105","5","true","71","17.302658613456813","25","true","71","20.3120500111185","35","true","71","19.729583195828656","45","true","71","18.317565095660484","65","true","71","19.639384954419228","75","true","71","15.887535721147112","95","true","71","18.8106803450236","105","true","71","19.054813459532024","115","true","71","18.855974894519186","125","true","71","22.842159395938396","135","true"
"72","18.92977888183165","0","true","72","15.354954785909323","85","true","72","23.267406581002852","55","true","72","20.236468607810437","15","true","72","16.893144231005692","5","true","72","17.06563589272453","25","true","72","20.033802750692217","35","true","72","19.4593149328721","45","true","72","18.06663954640486","65","true","72","19.370352283810742","75","true","72","15.66989824551496","95","true","72","18.55299979235204","105","true","72","18.793788617620628","115","true","72","18.59767386856687","125","true","72","22.52925310284335","135","true"
"73","19.107000818271317","0","true","73","15.449808554367507","85","true","73","23.58216590297033","55","true","73","20.486493353775746","15","true","73","17.156206232274776","5","true","73","17.1795707152415","25","true","73","20.344277508763614","35","true","73","19.726989112530134","45","true","73","18.141563675216272","65","true","73","19.498918523036572","75","true","73","15.819768641197117","95","true","73","18.750042352668686","105","true","73","18.959543361810226","115","true","73","18.773923658098305","125","true","73","22.733202614188176","135","true"
"74","18.873502509320087","0","true","74","15.256189932002298","85","true","74","23.26773702426406","55","true","74","20.213340109058734","15","true","74","16.927456815844447","5","true","74","16.950509772371614","25","true","74","20.07302047531343","35","true","74","19.463962591029734","45","true","74","17.899676159546722","65","true","74","19.238932942729416","75","true","74","15.608838392647822","95","true","74","18.500041787966435","105","true","74","18.706749450319425","115","true","74","18.523604675990327","125","true","74","22.452562831281547","135","true"
"75","19.018926874337247","0","true","75","15.338852012633781","85","true","75","23.497467265563053","55","true","75","20.44719302875034","15","true","75","17.14158814589059","5","true","75","17.12729992766452","25","true","75","20.28508497885068","35","true","75","19.672968810734158","45","true","75","18.014032353048705","65","true","75","19.339306357242894","75","true","75","15.703055485479451","95","true","75","18.73954218690235","105","true","75","19.01978253488336","115","true","75","18.735605168962444","125","true","75","22.657920217512803","135","true"
"76","18.774752355592273","0","true","76","15.139646142339837","85","true","76","23.192305353023272","55","true","76","20.181645067338","15","true","76","16.922342240839637","5","true","76","16.904867461071476","25","true","76","20.035044539039916","35","true","76","19.417475709296053","45","true","76","17.78008388093119","65","true","76","19.088146534421558","75","true","76","15.499119699953745","95","true","76","18.496171509150372","105","true","76","18.772772372092668","115","true","76","18.4981207566882","125","true","76","22.372531159180625","135","true"
"77","18.83416713817875","0","true","77","15.203401330271696","85","true","77","23.43165103225764","55","true","77","20.416626615852593","15","true","77","17.13176808479483","5","true","77","17.085802745414032","25","true","77","20.2940766381477","35","true","77","19.66579512439519","45","true","77","17.928409127874033","65","true","77","19.191281419648053","75","true","77","15.633198425893918","95","true","77","18.67930843736503","105","true","77","18.99003527675909","115","true","77","18.65557055132742","125","true","77","22.544315477077223","135","true"
"78","18.629923236937067","0","true","78","15.022774066702816","85","true","78","23.142651562984618","55","true","78","20.169843073728693","15","true","78","16.91491026093667","5","true","78","16.869526761294868","25","true","78","20.037189592095196","35","true","78","19.416861008896515","45","true","78","17.701467240179426","65","true","78","18.948353806741114","75","true","78","15.450878702556473","95","true","78","18.442861495119903","105","true","78","18.749655083382393","115","true","78","18.425571122021132","125","true","78","22.28802509817358","135","true"
"79","18.73218160580574","0","true","79","15.188948345873655","85","true","79","23.43111894877707","55","true","79","20.358908116687424","15","true","79","17.072173223331617","5","true","79","16.945235373792084","25","true","79","20.31820651208203","35","true","79","19.659644638492317","45","true","79","17.773054272292207","65","true","79","19.013254356524737","75","true","79","15.54979790862168","95","true","79","18.70433065424239","105","true","79","18.91397728604266","115","true","79","18.496102018777403","125","true","79","22.477515647293238","135","true"
