"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/29/2021 13:40:25:679 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","1","10","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","571","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","565"
"""Community 1""","true","0","1","85","565"
"""Community 2""","true","0","1","55","565"
"""Community 3""","true","0","1","15","565"
"""Community 4""","true","0","1","5","565"
"""Community 5""","true","0","1","25","565"
"""Community 6""","true","0","1","35","565"
"""Community 7""","true","0","1","45","565"
"""Community 8""","true","0","1","65","565"
"""Community 9""","true","0","1","75","565"
"""Community 10""","true","0","1","95","565"
"""Community 11""","true","0","1","105","565"
"""Community 12""","true","0","1","115","565"
"""Community 13""","true","0","1","125","565"
"""Community 14""","true","0","1","135","565"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"44","15.726574327027395","0","true","44","16.97216133620185","85","true","44","20.312272692835265","55","true","44","19.96939604323964","15","true","44","15.316682899089953","5","true","44","18.613081352806745","25","true","44","17.88839357503036","35","true","44","15.725312492558789","45","true","44","17.73140298673487","65","true","44","19.14817918470337","75","true","44","20.09017793128527","95","true","44","19.605340880249944","105","true","44","19.9590488554599","115","true","44","17.324176688588842","125","true","44","18.495210134327383","135","true"
"45","15.960014930231003","0","true","45","17.16433090767107","85","true","45","20.638220159837758","55","true","45","20.316620845036198","15","true","45","15.451761756951944","5","true","45","18.741659271194905","25","true","45","18.214664962326186","35","true","45","16.122612356448546","45","true","45","17.963525068062584","65","true","45","19.361201036056695","75","true","45","20.29321978492903","95","true","45","19.95096558100527","105","true","45","20.253683703148546","115","true","45","17.57873884826792","125","true","45","18.96609376474974","135","true"
"46","15.620440144481407","0","true","46","16.79913237772062","85","true","46","20.19910909260717","55","true","46","19.884352316418404","15","true","46","15.123000868506159","5","true","46","18.342900563297142","25","true","46","17.827118899297968","35","true","46","15.779578050992193","45","true","46","17.581322407039973","65","true","46","18.94926058848102","75","true","46","19.866498041465213","95","true","46","19.52647695162218","105","true","46","19.822754262656026","115","true","46","17.204723128092006","125","true","46","18.562559854861448","135","true"
"47","15.753257554992983","0","true","47","16.987082430437702","85","true","47","20.697132531280268","55","true","47","20.248720035628608","15","true","47","15.48417768301651","5","true","47","18.73361588779386","25","true","47","18.086646513633692","35","true","47","16.027757300171622","45","true","47","18.000558208826604","65","true","47","19.249182611619826","75","true","47","20.224491787688404","95","true","47","19.880159435989476","105","true","47","20.158317438929444","115","true","47","17.385152411891813","125","true","47","18.98422477398094","135","true"
"48","15.431762502850269","0","true","48","16.64040727879612","85","true","48","20.274742071458224","55","true","48","19.835480851228027","15","true","48","15.168174056832498","5","true","48","18.35129719620623","25","true","48","17.717531278661575","35","true","48","15.700660212413018","45","true","48","17.633199878034223","65","true","48","18.856342150158195","75","true","48","19.811747057327416","95","true","48","19.474441896479487","105","true","48","19.746923205481906","115","true","48","17.030353383077696","125","true","48","18.596791615328268","135","true"
"49","15.570864147914957","0","true","49","16.808519220389957","85","true","49","20.55841453270772","55","true","49","20.16211124467208","15","true","49","15.354342075406219","5","true","49","18.706523711881538","25","true","49","17.912031438618403","35","true","49","15.92778709965383","45","true","49","18.005423413814764","65","true","49","19.18277982289094","75","true","49","20.19938464394921","95","true","49","19.811263502484753","105","true","49","19.96788097015422","115","true","49","17.375430015245467","125","true","49","18.933671663197654","135","true"
"50","15.265553086191133","0","true","50","16.47894041214702","85","true","50","20.155308365399726","55","true","50","19.766775730070663","15","true","50","15.053276544515901","5","true","50","18.339729129295627","25","true","50","17.560815135900395","35","true","50","15.615477548680227","45","true","50","17.652375895896828","65","true","50","18.806646885187195","75","true","50","19.803318278381578","95","true","50","19.42280735537721","105","true","50","19.57635389230806","115","true","50","17.034735309064185","125","true","50","18.562423199213384","135","true"
"51","15.356052672997128","0","true","51","16.689954104791607","85","true","51","20.516286422230596","55","true","51","20.03190713214287","15","true","51","15.29099375526782","5","true","51","18.53121551064838","25","true","51","17.791091604573985","35","true","51","15.944629907806204","45","true","51","17.682777921411784","65","true","51","19.06429797588782","75","true","51","20.10452563556286","95","true","51","19.610824827708406","105","true","51","19.884877821143416","115","true","51","17.120631561158124","125","true","51","18.761577515028787","135","true"
"52","15.066315830110389","0","true","52","16.375049310361575","85","true","52","20.129186678414925","55","true","52","19.653946620215645","15","true","52","15.002484439130692","5","true","52","18.18156993497577","25","true","52","17.45541063090278","35","true","52","15.643787834074011","45","true","52","17.34914060213986","65","true","52","18.70459424049371","75","true","52","19.72519496319375","95","true","52","19.240809264921456","105","true","52","19.509691447159575","115","true","52","16.797600776985327","125","true","52","18.407585486443338","135","true"
"53","15.211423174777723","0","true","53","16.544788098739794","85","true","53","20.40244671568697","55","true","53","19.942571296771366","15","true","53","15.135050794393479","5","true","53","18.460933948840587","25","true","53","17.757725001551098","35","true","53","15.916425140899996","45","true","53","17.606036331033657","65","true","53","19.098380006816562","75","true","53","20.034819331795987","95","true","53","19.57922433411642","105","true","53","19.877592923430345","115","true","53","17.072809879314647","125","true","53","18.552803359444866","135","true"
"54","14.93485184432722","0","true","54","16.243973769671797","85","true","54","20.03149313903812","55","true","54","19.583219293737923","15","true","54","14.859868052677234","5","true","54","18.125280604316213","25","true","54","17.43485727425017","35","true","54","15.627035592883633","45","true","54","17.285926579560314","65","true","54","18.751136733965353","75","true","54","19.670549889399695","95","true","54","19.223238437132483","105","true","54","19.51618214300434","115","true","54","16.7623951542362","125","true","54","18.215479662000416","135","true"
"55","15.030125237420751","0","true","55","16.42665900881674","85","true","55","20.202769860953428","55","true","55","19.859169079530023","15","true","55","15.042047946847084","5","true","55","18.207917372900017","25","true","55","17.749172103390656","35","true","55","16.01936692454339","45","true","55","17.403034396319516","65","true","55","19.199736254483625","75","true","55","19.979333559200178","95","true","55","19.381904109988348","105","true","55","19.807217151971646","115","true","55","16.94000608488079","125","true","55","18.480210401772556","135","true"
"56","14.766438829746704","0","true","56","16.13847200866206","85","true","56","19.848335301989334","55","true","56","19.51076260445055","15","true","56","14.778152368832224","5","true","56","17.888480226007033","25","true","56","17.437783119120642","35","true","56","15.738325399551401","45","true","56","17.09771800340163","65","true","56","18.86289877633479","75","true","56","19.62881893535456","95","true","56","19.041870704549957","105","true","56","19.459722114217758","115","true","56","16.642812995672355","125","true","56","18.1559961841976","135","true"
"57","14.921668418100086","0","true","57","16.187928676692607","85","true","57","20.039639699686155","55","true","57","19.773208892625174","15","true","57","14.973288603814341","5","true","57","18.10212667924361","25","true","57","17.68993248700721","35","true","57","16.071234922341144","45","true","57","17.347043010376797","65","true","57","19.251963178297355","75","true","57","19.80348036849904","95","true","57","19.313594701211134","105","true","57","19.871377742285897","115","true","57","16.812312005184385","125","true","57","18.38792556928155","135","true"
"58","14.668758783895","0","true","58","15.913557004206291","85","true","58","19.699984789521984","55","true","58","19.438069758851867","15","true","58","14.719504051207318","5","true","58","17.795310972815752","25","true","58","17.390103122820648","35","true","58","15.798841110098074","45","true","58","17.053025332234817","65","true","58","18.925658717648247","75","true","58","19.471112420698812","95","true","58","18.986245638478742","105","true","58","19.534574729704783","115","true","58","16.527357564418548","125","true","58","18.07626581387","135","true"
"59","14.830665210594015","0","true","59","16.028803667155028","85","true","59","19.914288124982754","55","true","59","19.75339898123835","15","true","59","14.991735028047668","5","true","59","17.965142586721537","25","true","59","17.62875591193877","35","true","59","16.033865789594582","45","true","59","17.222917007635857","65","true","59","19.30021767611101","75","true","59","19.579464831059784","95","true","59","19.2182311346862","105","true","59","19.874811230482116","115","true","59","16.742713079692894","125","true","59","18.397222201639224","135","true"
"60","14.58753955140395","0","true","60","15.76603639392298","85","true","60","19.587824385228938","55","true","60","19.429572768431168","15","true","60","14.745968880046886","5","true","60","17.670632052512985","25","true","60","17.34211272669014","35","true","60","15.771015530748771","45","true","60","16.940574105871335","65","true","60","18.983820665027224","75","true","60","19.25848999776372","95","true","60","18.903178165265114","105","true","60","19.54899465293323","115","true","60","16.479475973215845","125","true","60","18.095628395054977","135","true"
"61","14.594822620426262","0","true","61","15.856809088449051","85","true","61","19.93817641063895","55","true","61","19.63140031554634","15","true","61","14.987200978161427","5","true","61","17.957807543365632","25","true","61","17.588132161496727","35","true","61","16.028045411337303","45","true","61","16.956907071044338","65","true","61","19.269761914554472","75","true","61","19.39563729525745","95","true","61","19.136231989772575","105","true","61","19.859142392419983","115","true","61","16.782019201865396","125","true","61","18.322436770590958","135","true"
"62","14.363158769308384","0","true","62","15.605113706092716","85","true","62","19.621697419993886","55","true","62","19.31979078672814","15","true","62","14.74930889914299","5","true","62","17.672762979185226","25","true","62","17.30895546052059","35","true","62","15.773631992109728","45","true","62","16.687749815948393","65","true","62","18.963892677815515","75","true","62","19.090881555962962","95","true","62","18.832482275649202","105","true","62","19.54391791000062","115","true","62","16.51563794469293","125","true","62","18.031604440899038","135","true"
"63","14.389232258673738","0","true","63","15.67856476671896","85","true","63","19.8877918212026","55","true","63","19.581163467331038","15","true","63","15.05313184090827","5","true","63","17.843579058524483","25","true","63","17.60045333414165","35","true","63","16.043933443628315","45","true","63","16.96418496871229","65","true","63","19.193374111777175","75","true","63","19.228832092028828","95","true","63","19.05353593923644","105","true","63","19.87341741722986","115","true","63","16.759743015272097","125","true","63","18.254543594247114","135","true"
"64","14.167859454694142","0","true","64","15.437356078000207","85","true","64","19.581825793184098","55","true","64","19.27991479860287","15","true","64","14.821545197201988","5","true","64","17.569062457624106","25","true","64","17.32967712900101","35","true","64","15.797103698341727","45","true","64","16.703197507655176","65","true","64","18.898091433134447","75","true","64","18.943195241260863","95","true","64","18.76040461709434","105","true","64","19.567672533887862","115","true","64","16.50817699007206","125","true","64","17.97370446202793","135","true"
"65","14.305285644064748","0","true","65","15.596781080683542","85","true","65","19.75397980189957","55","true","65","19.400388147290784","15","true","65","15.069096105604025","5","true","65","17.645920191595536","25","true","65","17.551333761974977","35","true","65","16.029531144884302","45","true","65","16.953039127540542","65","true","65","19.056604046283557","75","true","65","19.06532312863989","95","true","65","18.990567350792553","105","true","65","19.78680544828342","115","true","65","16.627655505304023","125","true","65","18.13347071264148","135","true"
"66","14.091773918033931","0","true","66","15.366562669502109","85","true","66","19.45914428246823","55","true","66","19.11083011524167","15","true","66","14.84418422343083","5","true","66","17.38254824843739","25","true","66","17.289373556572365","35","true","66","15.790284411378565","45","true","66","16.70000869280113","65","true","66","18.77217712021962","75","true","66","18.78726762013308","95","true","66","18.70712604704938","105","true","66","19.49147999383143","115","true","66","16.384989441971143","125","true","66","17.86282189603489","135","true"
"67","14.109244539078523","0","true","67","15.447207079050202","85","true","67","19.679721059695655","55","true","67","19.494602424331067","15","true","67","15.049724108454544","5","true","67","17.62202540293426","25","true","67","17.535304274496212","35","true","67","15.998572117486134","45","true","67","16.928748488064883","65","true","67","19.006952663323666","75","true","67","18.912441224393962","95","true","67","18.96183875383449","105","true","67","19.667936323290295","115","true","67","16.619773086654398","125","true","67","18.03705118299669","135","true"
"68","13.904762734164342","0","true","68","15.223334512687154","85","true","68","19.394507711004415","55","true","68","19.217225340100512","15","true","68","14.833544333880402","5","true","68","17.366633730427967","25","true","68","17.2811694299383","35","true","68","15.766708753464595","45","true","68","16.683404307078437","65","true","68","18.733562657795893","75","true","68","18.64178697247709","95","true","68","18.687029496532542","105","true","68","19.38289376788029","115","true","68","16.38241853404091","125","true","68","17.780523878078903","135","true"
"69","13.849460712522909","0","true","69","15.314572018739911","85","true","69","19.766382000807752","55","true","69","19.50073172912579","15","true","69","14.974313585595878","5","true","69","17.57933775747525","25","true","69","17.463448757645597","35","true","69","15.967326379126964","45","true","69","16.82053896169535","65","true","69","19.01367636750623","75","true","69","18.778990483416017","95","true","69","18.92939947055313","105","true","69","19.755961385373805","115","true","69","16.57206723511723","125","true","69","18.02479293775918","135","true"
"70","13.654397885585965","0","true","70","15.100742407713254","85","true","70","19.490325892234395","55","true","70","19.22876163855948","15","true","70","14.770552665881471","5","true","70","17.331741451031938","25","true","70","17.217484690636503","35","true","70","15.74243445829419","45","true","70","16.583629962234852","65","true","70","18.74587810880896","75","true","70","18.520148736999786","95","true","70","18.662788210404493","105","true","70","19.47770840811502","115","true","70","16.340055443334634","125","true","70","17.778304256799068","135","true"
"71","13.740084100391305","0","true","71","15.14007160799966","85","true","71","19.774546936823157","55","true","71","19.51091057857706","15","true","71","15.096880288883012","5","true","71","17.399292436113413","25","true","71","17.485519034341866","35","true","71","15.93486948283558","45","true","71","16.677606024738672","65","true","71","18.862929623209425","75","true","71","18.641305906936445","95","true","71","18.945667878469546","105","true","71","19.698759400061352","115","true","71","16.56370225474284","125","true","71","18.01833624371456","135","true"
"72","13.560037871736583","0","true","72","14.932673366794186","85","true","72","19.510163080654827","55","true","72","19.250698049879585","15","true","72","14.898543833062684","5","true","72","17.16094596438583","25","true","72","17.245991376337184","35","true","72","15.716583599509066","45","true","72","16.464741791390846","65","true","72","18.60932563287166","75","true","72","18.389196207418546","95","true","72","18.68613818150421","105","true","72","19.42891338088243","115","true","72","16.341058532573474","125","true","72","17.782938748511974","135","true"
"73","13.65196610070682","0","true","73","15.08218880044263","85","true","73","19.76053830571405","55","true","73","19.491367946077258","15","true","73","15.080475057208274","5","true","73","17.38811150718124","25","true","73","17.453484802177837","35","true","73","15.871923923155789","45","true","73","16.590077962650398","65","true","73","18.77334086235779","75","true","73","18.521905758355683","95","true","73","18.894570038213903","105","true","73","19.605714201970674","115","true","73","16.5213155973119","125","true","73","17.91396857441827","135","true"
"74","13.474957331156645","0","true","74","14.885640133530806","85","true","74","19.501895095189028","55","true","74","19.233773688945835","15","true","74","14.881286108449967","5","true","74","17.156270020418823","25","true","74","17.22077167148213","35","true","74","15.660298270847045","45","true","74","16.380368391310917","65","true","74","18.52703571446084","75","true","74","18.28398091884086","95","true","74","18.642642437704385","105","true","74","19.34430467927773","115","true","74","16.304531590848047","125","true","74","17.679183976897505","135","true"
"75","13.467188567002122","0","true","75","15.024719869792106","85","true","75","19.756653807283577","55","true","75","19.481705106385046","15","true","75","15.08461498728629","5","true","75","17.28233655803996","25","true","75","17.40753477297339","35","true","75","15.846100223581368","45","true","75","16.63260648999762","65","true","75","18.62458007691242","75","true","75","18.35236328350351","95","true","75","18.830355108947312","105","true","75","19.599826986203418","115","true","75","16.480001716544965","125","true","75","17.832028386454667","135","true"
"76","13.309720097819705","0","true","76","14.829593637716885","85","true","76","19.500073887708464","55","true","76","19.23322120238553","15","true","76","14.895662710753612","5","true","76","17.057890628714766","25","true","76","17.183555395537446","35","true","76","15.64030671418421","45","true","76","16.42219510773914","65","true","76","18.393130196362897","75","true","76","18.11910805012682","95","true","76","18.585805042597347","105","true","76","19.345283778590385","115","true","76","16.269624241341944","125","true","76","17.6061357719529","135","true"
"77","13.398809840521599","0","true","77","15.031252160766217","85","true","77","19.69161526129064","55","true","77","19.42860373599088","15","true","77","15.16763174997122","5","true","77","17.139977547474462","25","true","77","17.33016906539012","35","true","77","15.85573453802391","45","true","77","16.55353674470029","65","true","77","18.57028322764987","75","true","77","18.26872429707337","95","true","77","18.813850716753883","105","true","77","19.507787481631443","115","true","77","16.478793885461112","125","true","77","17.787899733655777","135","true"
"78","13.235898039484884","0","true","78","14.840983146072974","85","true","78","19.446809713051287","55","true","78","19.185184439838665","15","true","78","14.977848670871694","5","true","78","16.92301580636719","25","true","78","17.114651959152745","35","true","78","15.655029037542594","45","true","78","16.35490792656724","65","true","78","18.338994665107993","75","true","78","18.05338905150497","95","true","78","18.57570070768105","105","true","78","19.260853462876614","115","true","78","16.27327094401097","125","true","78","17.566927338626343","135","true"
"79","13.305819216315387","0","true","79","14.990348378582647","85","true","79","19.550980203678673","55","true","79","19.347066057858783","15","true","79","15.10092526278714","5","true","79","17.07046849569148","25","true","79","17.252065374037265","35","true","79","15.856645802718326","45","true","79","16.47558254425489","65","true","79","18.46353861296616","75","true","79","18.155551839024504","95","true","79","18.848415372800954","105","true","79","19.45391210230388","115","true","79","16.404587796662142","125","true","79","17.77461080206889","135","true"
